SP ERA (Home-Away),hits (Home-Away),homeruns (Home-Away),leftonbase (Home-Away),obp (Home-Away),slg (Home-Away),strikeouts (Home-Away),strikepercentage (Home-Away),whip (Home-Away),y
0.0,2.0,1.0,-3.0,0.019000000000000017,0.065,0.0,0.05999999999999994,0.06000000000000005,1
-10.12,7.0,1.0,5.0,0.006000000000000005,0.057999999999999996,5.0,0.05999999999999994,-0.040000000000000036,1
-4.91,4.0,0.0,6.0,0.020000000000000018,0.008000000000000007,2.0,0.09999999999999998,0.07000000000000006,1
6.510000000000001,-4.0,-1.0,-3.0,0.0040000000000000036,0.03799999999999998,5.0,0.08999999999999997,0.22999999999999998,0
-3.0,4.0,3.0,9.0,0.0010000000000000009,0.018000000000000016,-4.0,0.06999999999999995,-0.010000000000000009,1
-4.529999999999999,7.0,3.0,0.0,0.03300000000000003,0.04899999999999999,1.0,0.0,-0.24,1
3.6,-7.0,-1.0,-4.0,0.0020000000000000018,0.0050000000000000044,0.0,0.06999999999999995,-0.10000000000000009,0
-9.43,8.0,3.0,0.0,-0.0030000000000000027,0.03199999999999997,3.0,-0.040000000000000036,0.010000000000000009,1
9.3,0.0,-3.0,7.0,-0.03300000000000003,-0.05900000000000005,-2.0,-0.020000000000000018,0.11999999999999988,0
0.0,1.0,2.0,-3.0,-0.013000000000000012,-0.07100000000000001,6.0,0.020000000000000018,-0.050000000000000044,1
0.23000000000000043,-5.0,1.0,-12.0,0.030000000000000027,0.04999999999999999,1.0,-0.020000000000000018,-0.20000000000000018,0
1.7999999999999998,2.0,0.0,-9.0,0.0030000000000000027,0.039000000000000035,0.0,-0.010000000000000009,0.27,1
4.91,-2.0,0.0,3.0,-0.01200000000000001,-0.07300000000000001,-1.0,0.040000000000000036,-0.09000000000000008,0
0.51,2.0,0.0,5.0,-0.018000000000000016,-0.031000000000000028,-4.0,0.010000000000000009,-0.010000000000000009,1
-5.62,-2.0,-2.0,-1.0,-0.020000000000000018,-0.019999999999999962,5.0,0.020000000000000018,0.11999999999999988,0
-0.16000000000000014,-4.0,1.0,2.0,0.0030000000000000027,0.018000000000000016,1.0,0.08999999999999997,-0.010000000000000009,1
-6.75,5.0,2.0,-7.0,0.015000000000000013,0.04899999999999999,-3.0,-0.06999999999999995,-0.030000000000000027,1
-2.76,5.0,1.0,3.0,0.03400000000000003,0.05099999999999999,2.0,0.05999999999999994,-0.25,1
16.2,-7.0,1.0,0.0,-0.0010000000000000009,0.0020000000000000018,-11.0,-0.05999999999999994,-0.08000000000000007,0
0.2999999999999998,1.0,0.0,-2.0,-0.0020000000000000018,0.02999999999999997,1.0,-0.12,0.020000000000000018,1
-3.0,6.0,2.0,-10.0,-0.018000000000000016,-0.05499999999999999,6.0,-0.06999999999999995,0.010000000000000009,1
9.75,-8.0,0.0,-7.0,-0.03500000000000003,-0.06000000000000005,1.0,0.0,0.1299999999999999,0
-1.5,4.0,0.0,1.0,-0.01100000000000001,-0.069,9.0,0.07999999999999996,-0.06000000000000005,1
-2.4,-1.0,2.0,-3.0,0.009000000000000008,0.0050000000000000044,4.0,0.010000000000000009,-0.1299999999999999,1
2.25,3.0,-3.0,16.0,0.029000000000000026,0.04799999999999999,-9.0,-0.020000000000000018,-0.19000000000000017,0
11.25,-6.0,-3.0,-6.0,0.0,0.03400000000000003,-3.0,-0.15000000000000002,0.29000000000000004,0
-1.29,1.0,1.0,-11.0,-0.01200000000000001,-0.07100000000000001,7.0,-0.010000000000000009,-0.09000000000000008,1
-0.6599999999999999,0.0,0.0,-1.0,-0.017000000000000015,-0.031000000000000028,-2.0,0.029999999999999916,-0.010000000000000009,1
-4.5,4.0,4.0,-1.0,0.0010000000000000009,0.034999999999999976,-5.0,0.06999999999999995,0.21999999999999997,1
-3.21,-3.0,0.0,0.0,-0.03400000000000003,-0.06000000000000005,-7.0,0.06999999999999995,0.1299999999999999,1
1.5,3.0,0.0,4.0,-0.01100000000000001,-0.067,1.0,-0.040000000000000036,-0.06000000000000005,1
3.0,-13.0,-2.0,-9.0,-0.019000000000000017,-0.035999999999999976,1.0,-0.08999999999999997,0.0,0
-1.1599999999999997,-8.0,-1.0,-7.0,0.0010000000000000009,0.015000000000000013,-3.0,0.030000000000000027,0.0,0
-6.510000000000001,6.0,-2.0,4.0,0.016000000000000014,0.049000000000000044,10.0,0.029999999999999916,-0.050000000000000044,1
-7.2,7.0,3.0,13.0,0.03600000000000003,0.055999999999999994,2.0,0.10999999999999999,-0.26,1
-9.63,4.0,1.0,-2.0,0.0,0.0050000000000000044,2.0,0.05999999999999994,-0.09000000000000008,1
-1.0300000000000002,3.0,3.0,-2.0,-0.0010000000000000009,0.034999999999999976,2.0,-0.05999999999999994,0.010000000000000009,1
-4.33,4.0,1.0,6.0,-0.016000000000000014,-0.05099999999999999,-2.0,0.04999999999999993,0.010000000000000009,1
9.0,-2.0,-3.0,-1.0,0.008000000000000007,0.0020000000000000018,-9.0,0.050000000000000044,-0.1299999999999999,0
0.43000000000000016,0.0,-2.0,7.0,0.030000000000000027,0.044999999999999984,-4.0,-0.05999999999999994,-0.20000000000000018,0
-2.6400000000000006,2.0,2.0,-4.0,-0.0010000000000000009,0.03500000000000003,3.0,-0.010000000000000009,0.28,1
6.75,-4.0,-3.0,-5.0,-0.015000000000000013,-0.07400000000000001,7.0,-0.030000000000000027,-0.07000000000000006,0
9.3,-2.0,-5.0,3.0,0.0,0.02899999999999997,-6.0,-0.030000000000000027,0.22999999999999998,0
-4.5,4.0,1.0,3.0,-0.018000000000000016,-0.014999999999999958,0.0,0.020000000000000018,0.10999999999999988,1
0.20999999999999996,1.0,1.0,-7.0,-0.019000000000000017,-0.01799999999999996,2.0,0.10999999999999999,0.11999999999999988,1
9.510000000000002,-10.0,-1.0,-1.0,-0.017000000000000015,-0.05399999999999999,-3.0,0.010000000000000009,0.020000000000000018,0
-9.0,5.0,1.0,-5.0,0.0020000000000000018,0.007000000000000006,-4.0,0.0,-0.10000000000000009,1
1.15,-3.0,0.0,-4.0,0.015000000000000013,0.04800000000000004,2.0,0.020000000000000018,-0.040000000000000036,1
3.0,-3.0,-2.0,-2.0,0.0050000000000000044,0.02300000000000002,0.0,0.040000000000000036,0.1100000000000001,1
-4.5,6.0,1.0,3.0,0.009000000000000008,0.0050000000000000044,-1.0,0.030000000000000027,-0.1299999999999999,1
1.3500000000000005,3.0,0.0,3.0,0.0020000000000000018,0.02999999999999997,-4.0,0.0,0.20999999999999996,1
1.4599999999999995,-3.0,1.0,-1.0,-0.0010000000000000009,0.034999999999999976,-5.0,-0.010000000000000009,0.28,0
-4.85,4.0,2.0,5.0,-0.013000000000000012,-0.07100000000000001,-1.0,0.020000000000000018,-0.08000000000000007,1
2.4000000000000004,-3.0,-2.0,-1.0,0.0,-0.02300000000000002,3.0,0.040000000000000036,0.039999999999999813,0
-1.8000000000000003,-3.0,1.0,-6.0,0.0,-0.02300000000000002,1.0,0.010000000000000009,0.039999999999999813,1
-9.0,7.0,-1.0,12.0,-0.007000000000000006,0.014000000000000012,1.0,0.06000000000000005,0.05999999999999983,1
-6.75,10.0,3.0,6.0,0.014000000000000012,0.01200000000000001,2.0,-0.010000000000000009,-0.030000000000000027,1
1.5,2.0,0.0,11.0,0.025000000000000022,0.016000000000000014,3.0,0.06000000000000005,-0.33000000000000007,0
1.7999999999999998,-5.0,-3.0,3.0,0.0010000000000000009,0.015000000000000013,-3.0,-0.030000000000000027,-0.050000000000000044,0
-4.5,0.0,1.0,-6.0,0.0050000000000000044,0.025000000000000022,4.0,0.09999999999999998,0.1100000000000001,1
1.8,2.0,-1.0,-1.0,-0.02400000000000002,-0.03999999999999998,6.0,-0.06000000000000005,-0.08000000000000007,0
-0.9099999999999993,-5.0,-1.0,-1.0,0.02300000000000002,0.03699999999999998,2.0,-0.06000000000000005,0.0,0
-1.8,-1.0,1.0,-5.0,0.007000000000000006,0.05499999999999999,-1.0,0.019999999999999907,0.050000000000000044,1
-10.5,4.0,1.0,-6.0,0.010000000000000009,-0.006000000000000005,4.0,-0.06000000000000005,-0.1399999999999999,1
3.0,-2.0,-2.0,6.0,0.007000000000000006,0.0050000000000000044,6.0,0.07000000000000006,0.030000000000000027,0
-1.7999999999999998,1.0,0.0,6.0,-0.027000000000000024,-0.03700000000000003,2.0,0.07000000000000006,0.11999999999999988,1
-0.18999999999999995,3.0,-1.0,-1.0,-0.014000000000000012,-0.03200000000000003,6.0,-0.05999999999999994,-0.010000000000000009,1
-2.5700000000000003,-2.0,3.0,-8.0,-0.016000000000000014,0.010999999999999954,-4.0,0.020000000000000018,0.18999999999999995,0
-3.380000000000001,-2.0,0.0,1.0,-0.02100000000000002,-0.07600000000000001,-1.0,0.08000000000000007,-0.06000000000000005,1
9.0,-2.0,0.0,-2.0,0.013000000000000012,0.01200000000000001,-2.0,-0.10999999999999999,-0.030000000000000027,0
10.8,-9.0,-1.0,-4.0,0.0,0.01100000000000001,0.0,0.030000000000000027,-0.040000000000000036,0
2.25,8.0,3.0,3.0,0.010000000000000009,0.06,1.0,0.010000000000000009,0.040000000000000036,1
5.79,-3.0,-1.0,-1.0,0.007000000000000006,0.0040000000000000036,-6.0,0.07999999999999996,0.030000000000000027,0
-0.5800000000000001,-5.0,0.0,-4.0,-0.02100000000000002,-0.07600000000000001,1.0,0.05999999999999994,-0.07000000000000006,0
1.35,-3.0,-1.0,7.0,-0.008000000000000007,0.01200000000000001,5.0,0.019999999999999907,0.05999999999999983,0
2.67,3.0,0.0,-7.0,0.026000000000000023,0.018000000000000016,9.0,0.0,-0.33000000000000007,1
4.2,-2.0,-1.0,7.0,-0.02400000000000002,-0.04099999999999998,5.0,0.010000000000000009,-0.09000000000000008,0
-1.42,2.0,0.0,10.0,0.006000000000000005,0.026000000000000023,2.0,0.05999999999999994,0.10000000000000009,1
0.41999999999999993,-1.0,-1.0,-4.0,0.0,-0.024999999999999967,-2.0,-0.030000000000000027,0.04999999999999982,0
-2.5999999999999996,-2.0,-3.0,-7.0,0.01100000000000001,-0.008000000000000007,12.0,0.040000000000000036,-0.1399999999999999,1
-3.0,-1.0,1.0,-10.0,0.02400000000000002,0.03699999999999998,8.0,0.06999999999999995,-0.010000000000000009,1
1.71,-1.0,2.0,-7.0,-0.015000000000000013,-0.030000000000000027,-7.0,-0.040000000000000036,-0.010000000000000009,1
-6.040000000000001,7.0,-1.0,8.0,-0.026000000000000023,-0.03500000000000003,2.0,0.04999999999999993,0.10999999999999988,1
-1.8000000000000003,2.0,0.0,1.0,-0.015000000000000013,0.009999999999999953,7.0,-0.050000000000000044,0.18999999999999995,1
-3.08,0.0,1.0,-4.0,0.006000000000000005,0.02799999999999997,6.0,0.04999999999999993,0.10000000000000009,1
14.54,-13.0,-3.0,-5.0,-0.010000000000000009,0.006000000000000005,-6.0,-0.019999999999999907,0.07999999999999985,0
2.09,-8.0,-1.0,-20.0,0.01100000000000001,0.009000000000000008,0.0,0.030000000000000027,-0.020000000000000018,0
-0.7700000000000005,4.0,1.0,9.0,0.026000000000000023,0.019000000000000017,1.0,-0.020000000000000018,-0.33000000000000007,1
3.6,-2.0,-4.0,-6.0,-0.0020000000000000018,0.007000000000000006,-3.0,-0.020000000000000018,-0.030000000000000027,0
-3.6,1.0,0.0,-6.0,-0.02300000000000002,-0.04099999999999998,0.0,0.010000000000000009,-0.09000000000000008,1
6.03,-2.0,-1.0,-2.0,0.02300000000000002,0.034999999999999976,1.0,-0.05999999999999994,-0.010000000000000009,0
0.42999999999999994,-3.0,-1.0,-1.0,0.009000000000000008,0.057999999999999996,2.0,0.06999999999999995,0.050000000000000044,0
-0.40000000000000036,4.0,1.0,4.0,0.0,-0.02200000000000002,-1.0,-0.08000000000000007,0.039999999999999813,0
1.35,5.0,2.0,4.0,0.013000000000000012,-0.006000000000000005,-1.0,0.020000000000000018,-0.15999999999999992,1
0.75,-1.0,1.0,-1.0,0.007000000000000006,0.0050000000000000044,4.0,0.08000000000000007,0.030000000000000027,1
3.0,-1.0,0.0,-3.0,-0.02200000000000002,-0.07600000000000001,1.0,-0.030000000000000027,-0.06000000000000005,0
-7.95,4.0,1.0,18.0,-0.014000000000000012,0.012999999999999956,2.0,0.07000000000000006,0.17999999999999994,1
0.0,-4.0,0.0,-4.0,-0.026000000000000023,-0.03500000000000003,-2.0,0.010000000000000009,0.10999999999999988,0
-1.23,1.0,0.0,3.0,-0.014000000000000012,-0.030000000000000027,5.0,0.020000000000000018,-0.010000000000000009,0
-4.95,-1.0,1.0,2.0,-0.0010000000000000009,0.014000000000000012,1.0,-0.040000000000000036,-0.07000000000000006,1
7.71,-6.0,-2.0,-7.0,0.0030000000000000027,-0.008999999999999952,2.0,-0.020000000000000018,-0.16000000000000014,0
1.8,-2.0,0.0,2.0,-0.0050000000000000044,0.014000000000000012,-7.0,-0.010000000000000009,0.16999999999999993,0
-1.29,-3.0,0.0,-7.0,0.026000000000000023,-0.00599999999999995,5.0,-0.040000000000000036,-0.19999999999999996,0
0.0,-1.0,0.0,-2.0,0.02100000000000002,0.03500000000000003,10.0,0.010000000000000009,0.020000000000000018,1
-0.31999999999999984,-1.0,-3.0,-8.0,0.0040000000000000036,0.013999999999999957,1.0,-0.10999999999999999,0.06000000000000005,0
-7.02,0.0,0.0,4.0,-0.02200000000000002,-0.04999999999999999,-8.0,0.039999999999999925,-0.10999999999999988,1
-1.5,0.0,1.0,-4.0,0.015000000000000013,0.018000000000000016,-2.0,-0.029999999999999916,0.1200000000000001,1
0.0,1.0,1.0,-8.0,-0.02100000000000002,-0.064,7.0,-0.040000000000000036,0.020000000000000018,1
-11.81,8.0,4.0,9.0,0.017000000000000015,0.012999999999999956,1.0,0.0,-0.21999999999999997,1
0.0,0.0,0.0,0.0,-0.02300000000000002,-0.046999999999999986,0.0,-0.030000000000000027,-0.050000000000000044,1
-7.5,3.0,0.0,2.0,-0.017000000000000015,-0.017000000000000015,-2.0,0.0,0.32000000000000006,1
-9.64,1.0,-1.0,-3.0,0.006000000000000005,0.05099999999999999,-1.0,0.040000000000000036,0.07000000000000006,1
-1.5,2.0,2.0,-11.0,0.0040000000000000036,0.010000000000000009,-1.0,0.030000000000000027,0.09000000000000008,1
1.5,-6.0,-1.0,-7.0,0.007000000000000006,0.059,-2.0,-0.07000000000000006,0.07000000000000006,0
-3.0,10.0,-1.0,15.0,0.02300000000000002,0.03700000000000003,6.0,-0.010000000000000009,0.0,1
3.15,-1.0,1.0,11.0,0.0040000000000000036,0.013999999999999957,-4.0,0.010000000000000009,0.06000000000000005,0
-1.5,3.0,-1.0,13.0,0.016000000000000014,0.020000000000000018,2.0,-0.06000000000000005,0.10000000000000009,1
3.15,-3.0,-1.0,4.0,0.026000000000000023,-0.007000000000000006,1.0,0.09999999999999998,-0.18999999999999995,1
-2.6300000000000003,0.0,0.0,8.0,0.0030000000000000027,-0.008999999999999952,0.0,-0.020000000000000018,-0.15999999999999992,0
-2.4000000000000004,0.0,1.0,-6.0,-0.0040000000000000036,0.015000000000000013,4.0,0.10999999999999999,0.16999999999999993,1
1.71,-6.0,0.0,0.0,0.017000000000000015,0.010999999999999954,1.0,0.06000000000000005,-0.21999999999999997,1
-8.31,1.0,0.0,-1.0,-0.02300000000000002,-0.045999999999999985,-3.0,0.06000000000000005,-0.06000000000000005,1
1.4599999999999995,-11.0,-2.0,-1.0,-0.02200000000000002,-0.05499999999999999,0.0,0.09999999999999998,-0.09999999999999987,0
-4.5,5.0,5.0,2.0,0.0,0.019000000000000017,5.0,0.08999999999999997,-0.08000000000000007,1
1.5,6.0,1.0,-1.0,0.008000000000000007,0.05399999999999999,0.0,0.05999999999999994,0.050000000000000044,1
-12.27,-1.0,-2.0,3.0,-0.019000000000000017,-0.065,-5.0,0.06000000000000005,0.020000000000000018,0
-7.390000000000001,7.0,3.0,-1.0,-0.017000000000000015,-0.013000000000000012,-2.0,-0.07000000000000006,0.31000000000000005,1
7.8,-3.0,1.0,-4.0,0.006000000000000005,0.056999999999999995,-1.0,0.0,0.07000000000000006,0
-9.0,-5.0,0.0,-9.0,0.0030000000000000027,0.009000000000000008,5.0,0.030000000000000027,0.09000000000000008,1
-4.030000000000001,-3.0,2.0,-8.0,0.02300000000000002,0.03899999999999998,2.0,0.030000000000000027,0.0,1
4.5,-2.0,-2.0,6.0,0.017000000000000015,0.008000000000000007,5.0,0.06999999999999995,-0.20999999999999996,0
-1.5,-7.0,-1.0,0.0,-0.007000000000000006,0.01100000000000001,0.0,-0.06000000000000005,0.17999999999999994,0
9.89,-8.0,0.0,-16.0,0.02400000000000002,-0.008999999999999952,0.0,-0.030000000000000027,-0.17999999999999994,0
15.75,-6.0,-2.0,-7.0,0.0020000000000000018,-0.011999999999999955,-3.0,0.08000000000000007,-0.15000000000000013,0
3.0,-2.0,1.0,-6.0,-0.020000000000000018,-0.064,-3.0,-0.039999999999999925,0.030000000000000027,0
-3.0,0.0,0.0,4.0,0.0040000000000000036,0.014999999999999958,0.0,-0.10999999999999999,0.06000000000000005,1
-9.96,5.0,1.0,0.0,-0.020000000000000018,-0.05199999999999999,9.0,0.0,-0.09999999999999987,1
7.2,-2.0,-1.0,6.0,0.016000000000000014,0.016000000000000014,-2.0,0.040000000000000036,0.10000000000000009,0
-1.5,1.0,-3.0,2.0,0.0,0.017000000000000015,1.0,-0.030000000000000027,-0.08000000000000007,0
7.71,-6.0,-3.0,-12.0,-0.019000000000000017,-0.018000000000000016,-7.0,-0.18000000000000005,0.31000000000000005,0
-0.75,-3.0,-2.0,4.0,0.0030000000000000027,0.006000000000000005,-5.0,0.09999999999999998,0.09000000000000008,0
-8.25,0.0,2.0,-5.0,0.008000000000000007,0.055999999999999994,0.0,-0.030000000000000027,0.050000000000000044,1
-3.92,-5.0,2.0,-7.0,0.0040000000000000036,0.057999999999999996,1.0,0.010000000000000009,0.08000000000000007,0
0.44999999999999996,-5.0,0.0,-13.0,-0.02400000000000002,-0.046999999999999986,-7.0,-0.13,-0.050000000000000044,0
-3.5000000000000004,8.0,2.0,30.0,-0.0050000000000000044,-0.02400000000000002,0.0,0.13,-0.09999999999999987,1
-9.0,4.0,0.0,1.0,-0.02200000000000002,-0.07899999999999996,-1.0,0.030000000000000027,-0.010000000000000009,1
1.52,4.0,1.0,-1.0,-0.0010000000000000009,0.017000000000000015,5.0,-0.04999999999999993,0.09000000000000008,0
-14.73,6.0,1.0,5.0,-0.007000000000000006,-0.0050000000000000044,-5.0,-0.020000000000000018,0.15999999999999992,1
1.71,-1.0,-1.0,-5.0,0.0040000000000000036,-0.024999999999999967,8.0,-0.030000000000000027,-0.040000000000000036,1
-2.31,1.0,-1.0,2.0,-0.0030000000000000027,-0.04600000000000004,8.0,0.06999999999999995,0.040000000000000036,1
6.0,-3.0,0.0,1.0,0.017000000000000015,-0.0030000000000000027,5.0,-0.020000000000000018,-0.1499999999999999,1
0.9000000000000004,-4.0,-1.0,-1.0,0.008000000000000007,0.019000000000000017,-9.0,0.06000000000000005,-0.020000000000000018,1
18.0,-6.0,-1.0,5.0,0.02200000000000002,0.052000000000000046,3.0,0.08999999999999997,-0.17000000000000015,0
7.5,-5.0,-2.0,2.0,0.02400000000000002,0.068,-3.0,0.10999999999999999,0.010000000000000009,0
-6.0,2.0,1.0,-15.0,-0.017000000000000015,-0.04799999999999999,0.0,0.0,-0.28,1
6.65,-7.0,-1.0,-8.0,-0.029000000000000026,-0.01100000000000001,6.0,0.030000000000000027,0.31000000000000005,0
5.82,-2.0,-1.0,7.0,0.006000000000000005,0.03700000000000003,5.0,0.06000000000000005,0.16000000000000014,0
6.0,-5.0,0.0,9.0,0.0,0.02799999999999997,-2.0,0.0,0.030000000000000027,0
-6.75,-2.0,3.0,-16.0,0.016000000000000014,0.04199999999999998,-1.0,0.0,0.07000000000000006,1
-4.430000000000001,0.0,0.0,-1.0,-0.0050000000000000044,-0.02300000000000002,3.0,0.050000000000000044,-0.09999999999999987,1
-4.5,4.0,-2.0,8.0,-0.02100000000000002,-0.07699999999999996,1.0,0.030000000000000027,-0.010000000000000009,1
-3.17,4.0,0.0,-3.0,0.0,0.017000000000000015,1.0,-0.010000000000000009,0.09000000000000008,1
-5.69,-3.0,1.0,0.0,-0.007000000000000006,-0.0040000000000000036,-6.0,0.0,0.15999999999999992,1
-9.8,3.0,1.0,8.0,0.0050000000000000044,-0.021999999999999964,4.0,0.09999999999999998,-0.040000000000000036,1
-0.9000000000000004,-1.0,-1.0,3.0,0.02300000000000002,0.050000000000000044,1.0,0.040000000000000036,-0.17000000000000015,1
3.6,5.0,-3.0,18.0,-0.0020000000000000018,-0.04700000000000004,0.0,-0.029999999999999916,0.030000000000000027,0
-2.61,-6.0,0.0,3.0,0.017000000000000015,-0.0040000000000000036,4.0,0.0,-0.1399999999999999,1
9.0,-2.0,-2.0,10.0,0.007000000000000006,0.016000000000000014,-8.0,-0.050000000000000044,-0.010000000000000009,0
-1.8,3.0,0.0,9.0,0.025000000000000022,0.068,2.0,0.07999999999999996,0.0,1
-0.30000000000000004,3.0,2.0,-7.0,-0.017000000000000015,-0.043999999999999984,10.0,0.05999999999999994,-0.28,1
0.9299999999999997,0.0,2.0,0.0,-0.029000000000000026,-0.009000000000000008,-12.0,-0.08000000000000007,0.30000000000000004,1
-1.29,0.0,-1.0,-1.0,0.0050000000000000044,0.03600000000000003,0.0,-0.050000000000000044,0.16000000000000014,0
0.0,1.0,1.0,-4.0,0.0010000000000000009,0.02899999999999997,3.0,-0.020000000000000018,0.030000000000000027,1
-3.5999999999999996,-2.0,2.0,-4.0,0.016000000000000014,0.04299999999999998,5.0,-0.020000000000000018,0.07000000000000006,0
1.59,-4.0,0.0,-10.0,-0.008000000000000007,-0.0050000000000000044,-1.0,-0.13,0.16999999999999993,0
-3.6,-2.0,1.0,6.0,0.0010000000000000009,0.018000000000000016,-3.0,0.05999999999999994,0.08000000000000007,1
5.4,-3.0,-3.0,2.0,0.006000000000000005,0.01200000000000001,5.0,-0.030000000000000027,-0.010000000000000009,0
-9.510000000000002,3.0,2.0,5.0,-0.020000000000000018,-0.07399999999999995,0.0,0.04999999999999993,-0.020000000000000018,1
-5.7,5.0,1.0,-7.0,0.017000000000000015,-0.0020000000000000018,1.0,-0.06999999999999995,-0.1399999999999999,1
6.0,-1.0,-2.0,2.0,0.025000000000000022,0.066,-1.0,0.020000000000000018,0.0,0
-9.0,7.0,1.0,1.0,-0.027000000000000024,-0.007000000000000006,-3.0,0.07000000000000006,0.28,1
2.09,-2.0,1.0,-12.0,0.0050000000000000044,0.03700000000000003,0.0,0.0,0.16000000000000014,0
2.8300000000000005,-10.0,0.0,-7.0,-0.0010000000000000009,0.02799999999999997,3.0,0.09000000000000008,0.040000000000000036,0
-0.20999999999999996,4.0,0.0,7.0,0.017000000000000015,0.04299999999999998,7.0,-0.030000000000000027,0.07000000000000006,1
-0.6000000000000001,-1.0,-1.0,-4.0,-0.0040000000000000036,-0.02400000000000002,0.0,0.030000000000000027,-0.08999999999999986,1
-3.07,5.0,-2.0,9.0,-0.0010000000000000009,-0.04600000000000004,4.0,0.030000000000000027,0.020000000000000018,1
-0.4499999999999993,4.0,3.0,-9.0,0.0050000000000000044,-0.019000000000000017,9.0,-0.06000000000000005,-0.040000000000000036,0
-7.380000000000001,4.0,0.0,7.0,0.02400000000000002,0.052000000000000046,-7.0,0.0,-0.17999999999999994,0
-0.20999999999999996,-3.0,1.0,-3.0,-0.016000000000000014,-0.04299999999999998,-1.0,0.030000000000000027,-0.27,1
1.63,-1.0,1.0,1.0,-0.0040000000000000036,-0.02400000000000002,-6.0,-0.020000000000000018,-0.09999999999999987,0
6.82,-6.0,-1.0,-2.0,-0.013000000000000012,0.0040000000000000036,-2.0,-0.08999999999999997,-0.020000000000000018,0
-10.8,-1.0,1.0,-2.0,0.007000000000000006,0.020000000000000018,6.0,0.07999999999999996,0.050000000000000044,1
